CustomerID,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Churn Label,Churn Value,Churn Score,Churn Reason
3352-ALMCK,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,0,52,
5312-IRCFR,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,No,0,58,
5294-IMHHT,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,No,0,41,
6176-YJWAS,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,No,0,22,
5310-NOOVA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,55,
4526-EXKKN,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,65,
5311-IHLEI,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,No,0,73,
3987-KQDDU,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,0,30,
3404-JNXAX,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,No,0,36,
5131-PONJI,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,No,0,72,
3489-VSFRD,Yes,No,DSL,Yes,No,Yes,Yes,No,No,No,0,40,
3345-JHUEO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,45,
5815-HGGHV,Yes,No,DSL,Yes,No,No,Yes,No,Yes,No,0,61,
5260-UMPWX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,43,
5649-RXQTV,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,0,78,
2674-MIAHT,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No,0,70,
2576-HXMPA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,38,
7587-AOVVU,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,No,0,31,
6898-MDLZW,Yes,No,DSL,No,Yes,No,Yes,No,No,No,0,28,
4707-YNOQA,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,43,
9357-UJRUN,Yes,Yes,DSL,Yes,No,No,Yes,No,No,No,0,45,
8648-PFRMP,No,No phone service,DSL,No,No,No,No,Yes,Yes,No,0,44,
7663-CUXZB,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,0,23,
0258-NOKBL,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,No,0,61,
1163-VIPRI,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No,0,51,
9348-ROUAI,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0,53,
9443-JUBUO,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0,67,
3043-TYBNO,Yes,No,DSL,No,No,No,Yes,No,Yes,No,0,22,
4830-FAXFM,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,35,
5906-BFOZT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,21,
2960-NKRSO,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,No,0,52,
8996-ZROXE,Yes,No,DSL,No,No,Yes,Yes,No,No,No,0,58,
5598-IKHQQ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,42,
0397-ZXWQF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,45,
5266-PFRQK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,56,
4674-HGNUA,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0,57,
6765-MBQNU,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,20,
9786-IJYDL,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,0,76,
1303-SRDOK,Yes,No,Fiber optic,No,No,No,No,No,No,No,0,67,
3769-MHZNV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,25,
6295-OSINB,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,0,25,
3308-MHOOC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,76,
2207-QPJED,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,No,0,62,
4177-JPDFU,No,No phone service,DSL,No,Yes,No,Yes,No,No,No,0,39,
2239-CFOUJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,54,
8046-DNVTL,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,No,0,45,
2209-XADXF,No,No phone service,DSL,No,No,No,No,No,No,No,0,28,
6620-JDYNW,Yes,Yes,DSL,Yes,No,Yes,No,No,No,No,0,74,
4770-UEZOX,Yes,No,Fiber optic,No,Yes,No,No,No,No,No,0,34,
1038-RQOST,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,32,
4568-TTZRT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,21,
9513-DXHDA,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No,0,39,
0516-QREYC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,71,
8084-OIVBS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,53,
8896-BQTTI,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,53,
3865-QBWSJ,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,0,41,
3352-RICWQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,24,
2160-GPFXD,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,0,49,
2065-MMKGR,Yes,Yes,DSL,No,No,No,No,Yes,Yes,No,0,32,
5857-TYBCJ,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,No,0,36,
1498-NHTLT,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0,21,
1402-PTHGN,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No,0,67,
4176-RELJR,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,26,
5199-FPUSP,No,No phone service,DSL,Yes,No,No,Yes,No,No,No,0,73,
6377-KSLXC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,20,
1796-JANOW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,40,
0238-WHBIQ,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0,50,
8735-NBLWT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,67,
6651-RLGGM,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,52,
1614-JBEBI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,49,
5696-EXCYS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,29,
5795-KTGUD,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,0,67,
7924-GJZFI,Yes,No,Fiber optic,No,No,No,No,No,No,No,0,50,
4702-HDRKD,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,No,0,33,
8512-WIWYV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,40,
5897-ZYEKH,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,No,0,45,
5456-ITGIC,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0,68,
1406-PUQVY,Yes,No,DSL,No,Yes,No,No,No,No,No,0,39,
9114-AAFQH,Yes,No,DSL,No,Yes,Yes,No,No,Yes,No,0,67,
8715-KKTFG,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,No,0,27,
1728-BQDMA,Yes,No,DSL,No,No,No,No,No,No,No,0,26,
5117-ZSMHQ,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0,54,
5151-HQRDG,Yes,Yes,DSL,Yes,No,No,No,No,No,No,0,26,
0960-HUWBM,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,No,0,25,
6465-GSRCL,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,No,0,65,
0263-FJTQO,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,No,0,60,
7319-ZNRTR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,51,
7503-EPSZW,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,55,
7089-XXAYG,No,No phone service,DSL,No,No,Yes,No,Yes,No,No,0,72,
8070-AAWZP,No,No phone service,DSL,No,No,Yes,Yes,No,No,No,0,63,
1666-JXLKU,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,No,0,52,
7855-DIWPO,Yes,No,Fiber optic,No,No,No,No,No,No,No,0,21,
5133-POWUA,Yes,No,DSL,No,No,No,No,No,No,No,0,30,
5652-MSDEY,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,0,52,
1810-BOHSY,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,No,0,26,
1784-BXEFA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,43,
7351-MHQVU,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,No,0,79,
9224-VTYID,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0,30,
9500-IWPXQ,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,No,0,74,
5762-TJXGK,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,No,0,21,
4504-YOULA,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,0,49,
5569-IDSEY,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,0,20,
7284-ZZLOH,Yes,No,DSL,Yes,No,Yes,No,No,No,No,0,79,
1777-JYQPJ,No,No phone service,DSL,No,No,No,No,No,No,No,0,77,
3401-URHDA,Yes,Yes,DSL,Yes,No,No,Yes,No,No,No,0,42,
1599-EAHXY,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,71,
8631-XVRZL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,70,
3853-LYGAM,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,No,0,49,
5751-USDBL,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No,0,57,
5680-LQOGP,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0,70,
8189-DUKMV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,80,
9931-DCEZH,Yes,No,DSL,No,Yes,No,Yes,No,No,No,0,74,
1898-JSNDC,Yes,No,DSL,No,Yes,No,No,Yes,No,No,0,46,
0315-LVCRK,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,No,0,60,
3911-RSNHI,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,No,0,37,
2410-CIYFZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,77,
5505-OVWQW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,48,
7271-AJDTL,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,No,0,55,
1867-TJHTS,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,0,78,
6860-YRJZP,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,0,51,
4429-WYGFR,Yes,No,DSL,No,No,No,Yes,No,No,No,0,54,
2817-LVCPP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,41,
5038-ETMLM,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,0,38,
5056-FIMPT,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No,0,76,
4521-WFJAI,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,40,
6569-KTMDU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,26,
8809-XKHMD,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,No,0,54,
0396-YCHWO,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,No,0,44,
0867-LDTTC,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,No,0,68,
9391-DXGGG,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,No,0,27,
9844-FELAJ,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,0,53,
2122-SZZZD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,35,
3148-AOIQT,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,45,
8395-ETZKQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,51,
6692-YQHXC,Yes,No,Fiber optic,No,No,No,No,No,No,No,0,54,
3889-VWBID,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,No,0,42,
5222-JCXZT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,55,
9754-CLVZW,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,No,0,43,
2739-CCZMB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,60,
7080-TNUWP,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,No,0,65,
0496-AHOOK,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,No,0,68,
8336-TAVKX,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,No,0,71,
2468-SJFLM,Yes,No,Fiber optic,No,No,No,Yes,No,No,No,0,64,
3181-VTHOE,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,No,0,69,
7168-HDQHG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,79,
4567-AKPIA,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,0,77,
7901-HXJVA,Yes,No,Fiber optic,No,No,Yes,No,No,No,No,0,52,
5924-IFQTT,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No,0,46,
7968-QUXNS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,68,
8903-WMRNW,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,0,50,
2452-SNHFZ,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,0,66,
3629-WEAAM,Yes,No,DSL,No,No,Yes,Yes,No,Yes,No,0,25,
6029-CSMJE,No,No phone service,DSL,No,No,No,No,No,No,No,0,24,
7993-NQLJE,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,0,60,
9909-DFRJA,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,No,0,42,
9099-FTUHS,Yes,Yes,DSL,Yes,No,No,No,No,No,No,0,22,
0581-BXBUB,Yes,No,Fiber optic,No,Yes,No,No,No,No,No,0,50,
4962-CHQPW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,26,
9467-ROOLM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,65,
5150-ITWWB,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,No,0,40,
2253-KPMNB,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,No,0,33,
1345-ZUKID,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,39,
6429-SHBCB,Yes,Yes,DSL,No,No,No,No,Yes,Yes,No,0,77,
9281-OFDMF,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,No,0,39,
2603-HVKCG,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,0,72,
1834-WULEG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,58,
9097-ZUBYC,Yes,No,DSL,No,No,No,Yes,No,No,No,0,77,
5148-ORICT,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,No,0,80,
4893-GYUJU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,39,
4578-PHJYZ,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,No,0,51,
7272-QDCKA,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,No,0,79,
8908-SLFCJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,35,
9766-HGEDE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,77,
6968-MHOMU,No,No phone service,DSL,No,No,No,No,Yes,Yes,No,0,55,
5044-XDPYX,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,43,
1814-WFGVS,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,No,0,47,
3721-WKIIL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,21,
6734-CKRSM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,65,
1265-ZFOSD,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,No,0,74,
6568-POCUI,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,No,0,27,
5197-LQXXH,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,No,0,24,
3457-PQBYH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,66,
7682-AZNDK,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,No,0,45,
5384-ZTTWP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,34,
3745-HRPHI,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,No,0,42,
7636-OWBPG,No,No phone service,DSL,No,Yes,No,No,No,No,No,0,27,
1231-YNDEK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,25,
1407-DIGZV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,30,
0570-BFQHT,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,No,0,26,
4393-OBCRR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,31,
8564-LDKFL,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,0,77,
3696-DFHHB,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,37,
4717-GHADL,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,No,0,39,
5501-TVMGM,Yes,No,DSL,No,No,No,No,No,Yes,No,0,49,
5879-HMFFH,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0,42,
6772-WFQRD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,59,
3810-DVDQQ,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,0,54,
6972-SNKKW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,53,
3694-GLTJM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,42,
8550-XSXUQ,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,No,0,39,
9055-MOJJJ,Yes,No,DSL,Yes,No,No,Yes,Yes,No,No,0,57,
4359-INNWN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,70,
0585-EGDDA,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,No,0,31,
4032-RMHCI,No,No phone service,DSL,Yes,No,Yes,No,No,No,No,0,43,
0549-CYCQN,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No,0,59,
3481-JHUZH,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No,0,49,
3594-IVHJZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,56,
6869-FGJJC,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,No,0,20,
3896-ZVNET,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,56,
8205-VSLRB,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,No,0,23,
5960-MVTUK,No,No phone service,DSL,No,No,No,Yes,No,No,No,0,55,
6817-WTYHE,Yes,No,DSL,No,No,No,No,No,No,No,0,26,
3082-VQXNH,No,No phone service,DSL,No,Yes,No,No,No,No,No,0,32,
4931-TRZWN,Yes,No,DSL,Yes,No,No,No,Yes,Yes,No,0,67,
0750-EKNGL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,46,
7669-LCRSD,Yes,No,DSL,No,No,No,No,Yes,No,No,0,56,
3567-PQTSO,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,0,56,
8043-PNYSD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,36,
9938-EKRGF,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0,46,
2703-AMTUL,Yes,No,DSL,Yes,Yes,No,No,No,No,No,0,37,
0928-JMXNP,No,No phone service,DSL,No,No,Yes,No,No,No,No,0,46,
8173-RXAYP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,42,
4825-XJGDM,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,No,0,50,
5402-HTOTQ,Yes,Yes,DSL,No,Yes,No,No,No,No,No,0,25,
6734-JDTTV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,52,
7850-THJMU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,37,
3890-RTCMS,Yes,No,DSL,No,No,No,Yes,No,No,No,0,49,
3717-FDJFU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,75,
3665-JATSN,No,No phone service,DSL,No,Yes,No,No,No,Yes,No,0,65,
7966-YOTQW,Yes,Yes,DSL,Yes,No,No,No,No,No,No,0,59,
8853-TZDGH,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,0,59,
4324-BZCKL,Yes,No,DSL,No,Yes,Yes,No,No,No,No,0,41,
6924-TDGMT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,23,
